bench,layer,T_ref,loop,defected,virtual,serial,disable,redundant
facesim,2,311.62,100,0.5,10.25,1.8125,0.0,0.5
facesim,3,311.62,100,0.5,9.75,1.9375,0.0,0.5
facesim,0,312.12,100,0.5,10.375,1.0625,0.0,0.5
facesim,1,312.12,100,0.5,11.4375,1.3125,0.0,0.5
facesim,2,312.12,100,0.5,10.625,1.125,0.0,0.5
facesim,3,312.12,100,0.5,9.75,1.9375,0.0,0.5
facesim,0,312.62,100,0.5,9.3125,1.75,0.0,0.5
facesim,1,312.62,100,0.5,9.8125,1.5,0.0,0.5
facesim,2,312.62,100,0.5,9.3125,1.6875,0.0,0.5
facesim,3,312.62,100,0.5,10.5,1.4375,0.0,0.5
facesim,0,313.12,100,0.5,10.125,1.5,0.0,0.5
facesim,1,313.12,100,0.5,11.0,1.5,0.0,0.5
facesim,2,313.12,100,0.25,0.0,0.0,0.0,0.5
facesim,3,313.12,100,0.25,0.0,0.0,0.0,0.5
facesim,0,313.62,100,0.25,0.0,0.0,0.0,0.5
facesim,1,313.62,100,0.25,0.0,0.0,0.0,0.5
facesim,2,313.62,100,0.25,0.0,0.0,0.0,0.5
facesim,3,313.62,100,0.25,0.0,0.0,0.0,0.5
facesim,0,314.12,100,0.25,0.0,0.0,0.0,0.5
facesim,1,314.12,100,0.25,0.0,0.0,0.0,0.5
facesim,2,314.12,100,0.25,0.0,0.0,0.0,0.5
facesim,3,314.12,100,0.25,0.0,0.0,0.0,0.5
facesim,0,314.62,100,0.25,0.0,0.0,0.0,0.5
facesim,1,314.62,100,0.25,0.0,0.0,0.0,0.5
facesim,2,314.62,100,0.25,0.0,0.0,0.0,0.5
facesim,3,314.62,100,0.25,0.0,0.0,0.0,0.5
facesim,0,315.12,100,0.25,0.0,0.0,0.0,0.5
facesim,1,315.12,100,0.25,0.0,0.0,0.0,0.5
facesim,2,315.12,100,0.25,0.0,0.0,0.0,0.5
facesim,3,315.12,100,0.25,0.0,0.0,0.0,0.5
facesim,0,315.62,100,0.25,0.0,0.0,0.0,0.5
facesim,1,315.62,100,0.25,0.0,0.0,0.0,0.5
facesim,2,315.62,100,0.25,0.0,0.0,0.0,0.5
facesim,3,315.62,100,0.25,0.0,0.0,0.0,0.5
facesim,0,316.12,100,0.25,0.0,0.0,0.0,0.5
facesim,1,316.12,100,0.25,0.0,0.0,0.0,0.5
facesim,2,316.12,100,0.25,0.0,0.0,0.0,0.5
facesim,3,316.12,100,0.25,0.0,0.0,0.0,0.5
facesim,0,316.62,100,0.25,0.0,0.0,0.0,0.5
facesim,1,316.62,100,0.25,0.0,0.0,0.0,0.5
facesim,2,316.62,100,0.25,0.0,0.0,0.0,0.5
facesim,3,316.62,100,0.25,0.0,0.0,0.0,0.5
facesim,0,317.12,100,0.25,0.0,0.0,0.0,0.5
facesim,1,317.12,100,0.25,0.0,0.0,0.0,0.5
facesim,2,317.12,100,0.25,0.0,0.0,0.0,0.5
facesim,3,317.12,100,0.25,0.0,0.0,0.0,0.5
facesim,0,317.62,100,0.25,0.0,0.0,0.0,0.5
facesim,1,317.62,100,0.25,0.0,0.0,0.0,0.5
facesim,2,317.62,100,0.25,0.0,0.0,0.0,0.5
facesim,3,317.62,100,0.25,0.0,0.0,0.0,0.5
facesim,0,318.12,100,0.25,0.0,0.0,0.0,0.5
facesim,1,318.12,100,0.25,0.0,0.0,0.0,0.5
facesim,2,318.12,100,0.25,0.0,0.0,0.0,0.5
facesim,3,318.12,100,0.25,0.0,0.0,0.0,0.5
facesim,0,318.62,100,0.25,0.0,0.0,0.0,0.5
facesim,1,318.62,100,0.25,0.0,0.0,0.0,0.5
facesim,2,318.62,100,0.25,0.0,0.0,0.0,0.5
facesim,3,318.62,100,0.25,0.0,0.0,0.0,0.5
facesim,0,319.12,100,0.25,0.0,0.0,0.0,0.5
facesim,1,319.12,100,0.09375,0.0,0.0,0.0,0.5
facesim,2,319.12,100,0.0,0.0,0.0,0.0,0.5
facesim,3,319.12,100,0.0,0.0,0.0,0.0,0.5
ferret,0,308.78,100,0.75,35.6875,39.3125,0.0,0.5
ferret,1,308.78,100,0.75,35.5,39.5,0.0,0.5
ferret,2,308.78,100,0.75,35.4375,39.5625,0.0,0.5
ferret,3,308.78,100,0.75,36.5625,38.4375,0.0,0.5
ferret,0,309.28,100,0.75,34.8125,40.1875,0.0,0.5
ferret,1,309.28,100,0.75,36.5625,38.4375,0.0,0.5
ferret,2,309.28,100,0.75,35.5,39.5,0.0,0.5
ferret,3,309.28,100,0.5,8.625,2.6875,0.0,0.5
ferret,0,309.78,100,0.5,9.875,1.75,0.0,0.5
ferret,1,309.78,100,0.5,9.75,1.0,0.0,0.5
ferret,2,309.78,100,0.5,10.6875,1.4375,0.0,0.5
ferret,3,309.78,100,0.5,10.5625,1.25,0.0,0.5
ferret,0,310.28,100,0.5,10.5625,1.375,0.0,0.5
ferret,1,310.28,100,0.5,10.6875,1.75,0.0,0.5
ferret,2,310.28,100,0.5,10.125,2.0,0.0,0.5
ferret,3,310.28,100,0.5,10.8125,1.4375,0.0,0.5
ferret,0,310.78,100,0.5,10.6875,1.6875,0.0,0.5
ferret,1,310.78,100,0.5,11.75,1.5,0.0,0.5
ferret,2,310.78,100,0.5,9.3125,1.5,0.0,0.5
ferret,3,310.78,100,0.5,10.125,1.5,0.0,0.5
ferret,0,311.28,100,0.5,10.0625,1.75,0.0,0.5
ferret,1,311.28,100,0.5,10.125,1.75,0.0,0.5
ferret,2,311.28,100,0.5,10.4375,1.3125,0.0,0.5
ferret,3,311.28,100,0.5,9.4375,1.9375,0.0,0.5
ferret,0,311.78,100,0.5,9.4375,1.5,0.0,0.5
ferret,1,311.78,100,0.5,10.6875,1.3125,0.0,0.5
ferret,2,311.78,100,0.5,10.5625,1.4375,0.0,0.5
ferret,3,311.78,100,0.5,8.8125,1.8125,0.0,0.5
ferret,0,312.28,100,0.5,10.0625,1.8125,0.0,0.5
ferret,1,312.28,100,0.5,10.6875,1.5625,0.0,0.5
ferret,2,312.28,100,0.5,10.9375,1.6875,0.0,0.5
ferret,3,312.28,100,0.5,9.5,1.75,0.0,0.5
ferret,0,312.78,100,0.5,12.25,1.6875,0.0,0.5
ferret,1,312.78,100,0.5,8.8125,1.3125,0.0,0.5
ferret,2,312.78,100,0.25,0.0,0.0,0.0,0.5
ferret,3,312.78,100,0.25,0.0,0.0,0.0,0.5
ferret,0,313.28,100,0.25,0.0,0.0,0.0,0.5
ferret,1,313.28,100,0.25,0.0,0.0,0.0,0.5
ferret,2,313.28,100,0.25,0.0,0.0,0.0,0.5
ferret,3,313.28,100,0.25,0.0,0.0,0.0,0.5
ferret,0,313.78,100,0.25,0.0,0.0,0.0,0.5
ferret,1,313.78,100,0.25,0.0,0.0,0.0,0.5
ferret,2,313.78,100,0.25,0.0,0.0,0.0,0.5
ferret,3,313.78,100,0.25,0.0,0.0,0.0,0.5
ferret,0,314.28,100,0.25,0.0,0.0,0.0,0.5
ferret,1,314.28,100,0.25,0.0,0.0,0.0,0.5
ferret,2,314.28,100,0.25,0.0,0.0,0.0,0.5
ferret,3,314.28,100,0.25,0.0,0.0,0.0,0.5
ferret,0,314.78,100,0.25,0.0,0.0,0.0,0.5
ferret,1,314.78,100,0.25,0.0,0.0,0.0,0.5
ferret,2,314.78,100,0.25,0.0,0.0,0.0,0.5
ferret,3,314.78,100,0.25,0.0,0.0,0.0,0.5
ferret,0,315.28,100,0.25,0.0,0.0,0.0,0.5
ferret,1,315.28,100,0.25,0.0,0.0,0.0,0.5
ferret,2,315.28,100,0.25,0.0,0.0,0.0,0.5
ferret,3,315.28,100,0.25,0.0,0.0,0.0,0.5
ferret,0,315.78,100,0.25,0.0,0.0,0.0,0.5
ferret,1,315.78,100,0.25,0.0,0.0,0.0,0.5
ferret,2,315.78,100,0.25,0.0,0.0,0.0,0.5
ferret,3,315.78,100,0.25,0.0,0.0,0.0,0.5
ferret,0,316.28,100,0.25,0.0,0.0,0.0,0.5
ferret,1,316.28,100,0.25,0.0,0.0,0.0,0.5
ferret,2,316.28,100,0.25,0.0,0.0,0.0,0.5
ferret,3,316.28,100,0.25,0.0,0.0,0.0,0.5
ferret,0,316.78,100,0.25,0.0,0.0,0.0,0.5
ferret,1,316.78,100,0.25,0.0,0.0,0.0,0.5
ferret,2,316.78,100,0.25,0.0,0.0,0.0,0.5
ferret,3,316.78,100,0.25,0.0,0.0,0.0,0.5
ferret,0,317.28,100,0.25,0.0,0.0,0.0,0.5
ferret,1,317.28,100,0.25,0.0,0.0,0.0,0.5
ferret,2,317.28,100,0.25,0.0,0.0,0.0,0.5
ferret,3,317.28,100,0.25,0.0,0.0,0.0,0.5
ferret,0,317.78,100,0.25,0.0,0.0,0.0,0.5
ferret,1,317.78,100,0.25,0.0,0.0,0.0,0.5
ferret,2,317.78,100,0.25,0.0,0.0,0.0,0.5
ferret,3,317.78,100,0.25,0.0,0.0,0.0,0.5
ferret,0,318.28,100,0.25,0.0,0.0,0.0,0.5
ferret,1,318.28,100,0.25,0.0,0.0,0.0,0.5
ferret,2,318.28,100,0.25,0.0,0.0,0.0,0.5
ferret,3,318.28,100,0.25,0.0,0.0,0.0,0.5
ferret,0,318.78,100,0.25,0.0,0.0,0.0,0.5
ferret,1,318.78,100,0.15625,0.0,0.0,0.0,0.5
