bench,layer,T_ref,loop,defected,virtual,serial,disable,redundant
dedup,1,317.43,100,0.25,0.0,0.0,0.0,0.25
dedup,2,317.43,100,0.25,0.0,0.0,0.0,0.25
dedup,3,317.43,100,0.25,0.0,0.0,0.0,0.25
dedup,0,317.93,100,0.25,0.0,0.0,0.0,0.25
dedup,1,317.93,100,0.25,0.0,0.0,0.0,0.25
dedup,2,317.93,100,0.25,0.0,0.0,0.0,0.25
dedup,3,317.93,100,0.25,0.0,0.0,0.0,0.25
dedup,0,318.43,100,0.25,0.0,0.0,0.0,0.25
dedup,1,318.43,100,0.25,0.0,0.0,0.0,0.25
dedup,2,318.43,100,0.25,0.0,0.0,0.0,0.25
dedup,3,318.43,100,0.25,0.0,0.0,0.0,0.25
dedup,0,318.93,100,0.25,0.0,0.0,0.0,0.25
dedup,1,318.93,100,0.21875,0.0,0.0,0.0,0.21875
dedup,2,318.93,100,0.0,0.0,0.0,0.0,0.0
dedup,3,318.93,100,0.0,0.0,0.0,0.0,0.0
facesim,0,309.12,100,0.75,9.625,66.875,0.0,0.5
facesim,1,309.12,100,0.75,8.5,69.75,0.0,0.5
facesim,2,309.12,100,0.75,7.875,68.4375,0.0,0.5
facesim,3,309.12,100,0.75,8.1875,68.1875,0.0,0.5
facesim,0,309.62,100,0.75,8.1875,68.375,0.0,0.5
facesim,1,309.62,100,0.75,8.8125,67.9375,0.0,0.5
facesim,2,309.62,100,0.5,12.0,8.4375,0.0,0.5
facesim,3,309.62,100,0.5,11.875,9.9375,0.0,0.5
facesim,0,310.12,100,0.5,13.5625,8.625,0.0,0.5
facesim,1,310.12,100,0.5,13.1875,9.125,0.0,0.5
facesim,2,310.12,100,0.5,12.25,9.3125,0.0,0.5
facesim,3,310.12,100,0.5,12.875,8.0625,0.0,0.5
facesim,0,310.62,100,0.5,13.0,9.375,0.0,0.5
facesim,1,310.62,100,0.5,13.0,9.0625,0.0,0.5
facesim,2,310.62,100,0.5,13.875,9.75,0.0,0.5
facesim,3,310.62,100,0.5,13.0625,10.1875,0.0,0.5
facesim,0,311.12,100,0.5,13.75,8.75,0.0,0.5
facesim,1,311.12,100,0.5,12.875,9.375,0.0,0.5
facesim,2,311.12,100,0.5,13.0,9.375,0.0,0.5
facesim,3,311.12,100,0.5,12.75,9.4375,0.0,0.5
facesim,0,311.62,100,0.5,13.25,9.0,0.0,0.5
facesim,1,311.62,100,0.5,12.5,9.625,0.0,0.5
facesim,2,311.62,100,0.5,12.9375,8.4375,0.0,0.5
facesim,3,311.62,100,0.5,12.25,8.9375,0.0,0.5
facesim,0,312.12,100,0.5,13.125,9.8125,0.0,0.5
facesim,1,312.12,100,0.5,13.875,8.5,0.0,0.5
facesim,2,312.12,100,0.5,11.75,9.1875,0.0,0.5
facesim,3,312.12,100,0.5,13.4375,9.25,0.0,0.5
facesim,0,312.62,100,0.5,12.8125,9.3125,0.0,0.5
facesim,1,312.62,100,0.5,12.875,9.25,0.0,0.5
facesim,2,312.62,100,0.5,13.5,9.3125,0.0,0.5
facesim,3,312.62,100,0.5,12.875,8.6875,0.0,0.5
facesim,0,313.12,100,0.5,14.25,8.1875,0.0,0.5
facesim,1,313.12,100,0.5,12.3125,8.3125,0.0,0.5
facesim,2,313.12,100,0.25,0.0,0.0,0.0,0.25
facesim,3,313.12,100,0.25,0.0,0.0,0.0,0.25
facesim,0,313.62,100,0.25,0.0,0.0,0.0,0.25
facesim,1,313.62,100,0.25,0.0,0.0,0.0,0.25
facesim,2,313.62,100,0.25,0.0,0.0,0.0,0.25
facesim,3,313.62,100,0.25,0.0,0.0,0.0,0.25
facesim,0,314.12,100,0.25,0.0,0.0,0.0,0.25
facesim,1,314.12,100,0.25,0.0,0.0,0.0,0.25
facesim,2,314.12,100,0.25,0.0,0.0,0.0,0.25
facesim,3,314.12,100,0.25,0.0,0.0,0.0,0.25
facesim,0,314.62,100,0.25,0.0,0.0,0.0,0.25
facesim,1,314.62,100,0.25,0.0,0.0,0.0,0.25
facesim,2,314.62,100,0.25,0.0,0.0,0.0,0.25
facesim,3,314.62,100,0.25,0.0,0.0,0.0,0.25
facesim,0,315.12,100,0.25,0.0,0.0,0.0,0.25
facesim,1,315.12,100,0.25,0.0,0.0,0.0,0.25
facesim,2,315.12,100,0.25,0.0,0.0,0.0,0.25
facesim,3,315.12,100,0.25,0.0,0.0,0.0,0.25
facesim,0,315.62,100,0.25,0.0,0.0,0.0,0.25
facesim,1,315.62,100,0.25,0.0,0.0,0.0,0.25
facesim,2,315.62,100,0.25,0.0,0.0,0.0,0.25
facesim,3,315.62,100,0.25,0.0,0.0,0.0,0.25
facesim,0,316.12,100,0.25,0.0,0.0,0.0,0.25
facesim,1,316.12,100,0.25,0.0,0.0,0.0,0.25
facesim,2,316.12,100,0.25,0.0,0.0,0.0,0.25
facesim,3,316.12,100,0.25,0.0,0.0,0.0,0.25
facesim,0,316.62,100,0.25,0.0,0.0,0.0,0.25
facesim,1,316.62,100,0.25,0.0,0.0,0.0,0.25
facesim,2,316.62,100,0.25,0.0,0.0,0.0,0.25
facesim,3,316.62,100,0.25,0.0,0.0,0.0,0.25
facesim,0,317.12,100,0.25,0.0,0.0,0.0,0.25
facesim,1,317.12,100,0.25,0.0,0.0,0.0,0.25
facesim,2,317.12,100,0.25,0.0,0.0,0.0,0.25
facesim,3,317.12,100,0.25,0.0,0.0,0.0,0.25
facesim,0,317.62,100,0.25,0.0,0.0,0.0,0.25
facesim,1,317.62,100,0.25,0.0,0.0,0.0,0.25
facesim,2,317.62,100,0.25,0.0,0.0,0.0,0.25
facesim,3,317.62,100,0.25,0.0,0.0,0.0,0.25
facesim,0,318.12,100,0.25,0.0,0.0,0.0,0.25
facesim,1,318.12,100,0.25,0.0,0.0,0.0,0.25
facesim,2,318.12,100,0.25,0.0,0.0,0.0,0.25
